id,file_name,#instances,#categories,shooting angle,complete or partial ,color,category_name,segmentation,area,bbox,iscrowd
1919,001919.jpg,1,1,rear,partial,silver,dent,"[[504.16, 184.44, 486.68, 193.18, 462.95, 215.66, 446.71, 228.15, 429.23, 244.39, 419.24, 260.62, 420.49, 280.61, 440.47, 294.35, 464.2, 300.59, 484.18, 304.34, 506.66, 306.83, 527.89, 311.83, 547.88, 319.32, 566.61, 328.07, 589.09, 334.31, 610.32, 340.56, 629.05, 344.3, 654.03, 344.3, 674.02, 339.31, 691.5, 325.57, 707.74, 311.83, 723.97, 296.84, 741.46, 280.61, 747.7, 261.87, 737.71, 244.39, 717.73, 244.39, 696.5, 244.39, 677.76, 245.64, 652.78, 245.64, 631.55, 245.64, 611.57, 245.64, 590.34, 245.64, 571.6, 243.14, 554.12, 235.65, 537.88, 224.41, 524.15, 210.67, 509.16, 196.93]]",27547.0,"[419.24, 184.44, 328.46, 159.86]",0
1920,001920.jpg,2,1,side,partial,champagne,dent,"[[907.56, 119.5, 881.34, 135.73, 858.86, 144.48, 841.37, 151.97, 807.65, 168.2, 790.16, 179.44, 772.68, 188.19, 755.2, 196.93, 737.71, 205.67, 715.23, 210.67, 692.75, 211.92, 662.78, 211.92, 637.8, 211.92, 655.28, 223.16, 681.51, 223.16, 701.49, 223.16, 725.22, 225.65, 743.95, 226.9, 762.69, 229.4, 783.92, 230.65, 802.65, 229.4, 816.39, 215.66, 833.88, 204.42, 851.36, 191.93, 870.1, 181.94, 887.58, 173.2, 906.31, 163.21, 923.8, 151.97, 942.53, 144.48, 961.27, 134.48, 976.25, 121.99, 986.24, 105.76, 967.51, 104.51, 946.28, 110.75, 923.8, 117.0]]",10841.0,"[637.8, 104.51, 348.44, 126.14]",0
1921,001921.jpg,2,1,side,partial,champagne,dent,"[[209.42, 504.16, 186.94, 530.39, 173.2, 551.62, 165.71, 571.6, 170.7, 591.59, 186.94, 605.33, 211.92, 612.82, 230.65, 615.32, 249.38, 617.81, 273.11, 622.81, 291.85, 627.81, 311.83, 631.55, 331.81, 635.3, 351.8, 635.3, 371.78, 630.3, 379.27, 610.32, 386.76, 591.59, 396.76, 572.85, 404.25, 552.87, 411.74, 534.14, 389.26, 519.15, 361.79, 519.15, 341.8, 519.15, 316.83, 520.4, 295.59, 520.4, 275.61, 520.4, 256.88, 514.15, 236.9, 510.41]]",23133.0,"[165.71, 504.16, 246.03, 131.14]",0
1922,001922.jpg,2,2,rear,partial,silver,scratch,"[[336.81, 250.63, 316.83, 264.37, 300.59, 279.36, 286.85, 301.84, 283.1, 320.57, 284.35, 339.31, 301.84, 355.54, 323.07, 365.53, 341.8, 380.52, 358.04, 398.01, 374.28, 416.74, 398.01, 417.99, 420.49, 416.74, 434.22, 401.75, 449.21, 389.26, 464.2, 369.28, 477.94, 346.8, 479.18, 326.82, 460.45, 323.07, 434.22, 319.32, 414.24, 314.33, 393.01, 310.58, 373.03, 303.09, 356.79, 284.35, 354.29, 265.62, 346.8, 251.88]]",17696.0,"[283.1, 250.63, 196.08, 167.36]",0
1923,001923.jpg,2,2,rear,partial,silver,scratch,"[[599.08, 181.94, 579.1, 199.43, 557.87, 213.17, 539.13, 228.15, 524.15, 245.64, 509.16, 261.87, 489.18, 269.37, 470.44, 271.86, 449.21, 273.11, 429.23, 268.12, 409.25, 256.88, 390.51, 244.39, 374.28, 231.9, 356.79, 224.41, 359.29, 244.39, 370.53, 260.62, 388.01, 271.86, 405.5, 279.36, 424.23, 288.1, 444.22, 295.59, 462.95, 301.84, 489.18, 303.09, 509.16, 303.09, 531.64, 301.84, 546.63, 286.85, 552.87, 266.87, 567.86, 250.63, 584.09, 238.14, 597.83, 224.41, 607.82, 205.67, 621.56, 189.44, 626.56, 170.7]]",9459.0,"[356.79, 170.7, 269.77, 132.39]",0
1924,001924.jpg,1,1,Unknown,partial,black,dent,"[[524.15, 244.39, 506.66, 258.13, 496.67, 275.61, 492.92, 298.09, 492.92, 323.07, 490.42, 343.05, 482.93, 361.79, 466.7, 371.78, 451.71, 384.27, 474.19, 396.76, 495.42, 404.25, 514.15, 405.5, 534.14, 405.5, 550.37, 395.51, 565.36, 383.02, 580.35, 368.03, 594.08, 354.29, 596.58, 331.81, 595.33, 306.83, 590.34, 285.6, 582.84, 265.62, 567.86, 253.13, 547.88, 246.89]]",14888.0,"[451.71, 244.39, 144.87, 161.11]",0
1925,001925.jpg,1,1,rear,partial,black,dent,"[[329.19, 354.29, 324.19, 399.25, 379.15, 411.74, 489.05, 419.24, 502.79, 412.99, 445.34, 398.01, 381.64, 381.77, 350.42, 375.52]]",4084.0,"[324.19, 354.29, 178.6, 64.95]",0
1926,001926.jpg,2,1,Unknown,partial,black,dent,"[[490.43, 324.32, 480.43, 340.56, 476.69, 359.29, 475.44, 379.27, 491.67, 390.51, 515.4, 390.51, 536.63, 389.26, 557.87, 385.52, 577.85, 381.77, 604.08, 378.02, 627.81, 375.52, 647.79, 375.52, 672.77, 375.52, 690.25, 368.03, 706.49, 354.29, 707.74, 335.56, 689.0, 329.31, 666.52, 329.31, 637.8, 329.31, 612.82, 329.31, 592.84, 329.31, 565.36, 330.56, 539.13, 330.56, 514.15, 330.56]]",11555.0,"[475.44, 324.32, 232.3, 66.19]",0
1927,001927.jpg,2,2,rear,partial,green,scratch,"[[643.92, 190.56, 540.26, 310.46, 465.32, 400.38, 417.86, 479.06, 356.67, 590.21, 347.92, 638.92, 384.14, 582.72, 404.12, 532.76, 522.77, 360.41, 642.67, 223.03]]",9953.0,"[347.92, 190.56, 296.0, 448.36]",0
1928,001928.jpg,1,1,side,partial,champagne,dent,"[[18.99, 547.59, 252.31, 500.92, 296.91, 378.09, 355.93, 356.82, 452.0, 347.9, 458.86, 278.59, 505.52, 2.73, 520.62, 3.42, 486.31, 244.28, 476.7, 346.52, 503.46, 351.33, 491.8, 428.87, 458.17, 482.39, 365.53, 523.57, 250.25, 551.7, 95.16, 575.72, 22.43, 579.84, 0.0, 569.19, 0.0, 554.27]]",51848.0,"[0.0, 2.73, 520.62, 577.11]",0
1929,001929.jpg,3,1,side,partial,silver,dent,"[[527.89, 393.01, 500.42, 391.76, 471.69, 391.76, 432.97, 389.26, 406.75, 388.01, 390.51, 398.01, 375.52, 410.49, 378.02, 431.73, 431.73, 446.71, 461.7, 452.96, 491.67, 460.45, 517.9, 464.2, 547.88, 469.19, 579.1, 474.19, 605.33, 481.68, 622.81, 489.18, 644.04, 495.42, 671.52, 502.91, 696.5, 507.91, 717.73, 510.41, 737.71, 514.15, 763.94, 519.15, 786.42, 522.9, 817.64, 531.64, 836.37, 536.63, 857.61, 545.38, 885.08, 556.62, 905.07, 564.11, 935.04, 571.6, 963.76, 576.6, 987.49, 576.6, 1000.0, 576.6, 1000.0, 338.28, 996.24, 336.81, 976.25, 334.31, 941.28, 330.56, 920.05, 329.31, 892.58, 326.82, 870.1, 326.82, 848.86, 326.82, 832.63, 338.06, 815.14, 349.3, 793.91, 359.29, 771.43, 364.28, 746.45, 364.28, 727.72, 366.78, 698.99, 378.02, 679.01, 384.27, 657.78, 391.76, 629.05, 395.51, 609.07, 396.76, 586.59, 396.76, 566.61, 398.01, 545.38, 398.01]]",84778.0,"[375.52, 326.82, 624.48, 249.78]",0
1930,001930.jpg,2,1,side,partial,white,dent,"[[385.52, 226.9, 400.5, 243.14, 419.24, 256.88, 440.47, 271.86, 459.2, 291.85, 470.44, 309.33, 475.44, 334.31, 476.69, 361.79, 476.69, 381.77, 476.69, 405.5, 471.69, 426.73, 464.2, 445.46, 452.96, 461.7, 434.22, 469.19, 414.24, 472.94, 390.51, 474.19, 363.04, 474.19, 340.56, 472.94, 321.82, 479.18, 305.59, 489.18, 305.59, 510.41, 314.33, 529.14, 321.82, 551.62, 336.81, 570.36, 353.04, 580.35, 373.03, 589.09, 401.75, 590.34, 429.23, 589.09, 447.96, 584.09, 471.69, 579.1, 497.92, 570.36, 520.4, 562.86, 547.88, 550.37, 565.36, 537.88, 580.35, 524.15, 592.84, 505.41, 602.83, 489.18, 611.57, 469.19, 614.07, 450.46, 611.57, 430.48, 602.83, 410.49, 590.34, 386.76, 582.84, 369.28, 574.1, 350.55, 565.36, 333.06, 552.87, 314.33, 539.13, 293.1, 530.39, 274.36, 520.4, 256.88, 500.42, 243.14, 481.68, 234.4, 461.7, 229.4, 442.97, 223.16, 422.98, 218.16, 403.0, 216.91]]",54442.0,"[305.59, 216.91, 308.48, 373.43]",0
1931,001931.jpg,4,2,side,partial,silver,scratch,"[[997.85, 607.5, 976.48, 613.2, 955.11, 623.17, 935.17, 633.14, 913.8, 644.54, 891.0, 655.94, 871.64, 667.0, 951.39, 667.0, 967.93, 663.06, 993.58, 653.09, 1000.0, 648.1, 1000.0, 608.25]]",3870.0,"[871.64, 607.5, 128.36, 59.5]",0
1932,001932.jpg,1,1,side,partial,black,dent,"[[376.36, 232.7, 365.76, 238.65, 355.17, 247.26, 351.2, 257.85, 350.54, 267.78, 359.14, 274.4, 368.41, 279.7, 378.34, 283.01, 388.27, 286.98, 398.87, 288.97, 408.8, 291.62, 430.64, 293.6, 445.21, 294.27, 458.45, 295.59, 471.69, 296.25, 482.28, 297.58, 494.2, 297.58, 505.45, 297.58, 516.71, 298.24, 529.95, 298.24, 543.19, 298.9, 557.75, 298.9, 570.33, 298.9, 582.91, 298.9, 593.5, 298.9, 604.76, 300.22, 618.0, 300.22, 634.55, 300.89, 646.47, 302.21, 662.36, 303.53, 678.91, 304.2, 692.81, 304.86, 708.7, 304.86, 719.29, 304.86, 731.21, 304.2, 744.45, 302.21, 757.03, 295.59, 764.97, 288.31, 768.28, 277.71, 758.35, 273.74, 747.76, 272.42, 736.5, 272.42, 702.08, 271.09, 684.87, 270.43, 665.67, 269.11, 646.47, 267.12, 633.23, 265.8, 617.34, 265.14, 593.5, 264.47, 576.29, 263.81, 550.47, 263.15, 539.88, 263.15, 523.99, 263.15, 512.07, 263.15, 500.16, 263.15, 487.58, 261.16, 476.32, 257.19, 465.07, 253.22, 451.83, 246.6, 440.57, 241.3, 430.64, 238.65, 420.05, 236.67, 408.8, 235.34, 397.54, 233.36, 387.61, 232.03]]",15839.0,"[350.54, 232.03, 417.74, 72.83]",0
1933,001933.jpg,4,1,Unknown,partial,gray,dent,"[[156.24, 94.1, 901.12, 78.66, 929.8, 82.34, 940.83, 88.95, 953.33, 95.57, 962.89, 103.66, 968.04, 114.69, 971.71, 127.19, 976.13, 138.22, 980.54, 149.25, 984.21, 161.02, 987.89, 173.52, 990.1, 185.28, 990.1, 197.05, 993.77, 208.08, 998.19, 222.78, 1000.0, 226.67, 1000.0, 502.45, 997.45, 508.83, 992.3, 519.86, 982.01, 528.68, 973.18, 536.03, 964.36, 543.39, 953.33, 550.74, 944.51, 558.09, 918.03, 575.74, 908.48, 581.62, 896.71, 589.71, 882.0, 601.48, 870.97, 608.09, 859.21, 610.3, 844.5, 614.71, 833.47, 619.86, 823.18, 625.01, 808.47, 630.89, 791.56, 636.77, 778.32, 643.39, 768.03, 648.54, 754.79, 650.74, 740.82, 651.48, 729.79, 652.95, 718.76, 655.16, 707.0, 656.63, 694.5, 656.63, 682.73, 656.63, 666.55, 653.68, 650.38, 650.74, 636.4, 648.54, 621.7, 641.92, 605.52, 633.1, 590.08, 621.33, 579.05, 615.45, 565.81, 608.09, 551.11, 602.21, 535.66, 595.59, 520.96, 590.45, 506.25, 588.98, 493.75, 588.24, 473.16, 587.51, 461.4, 587.51, 449.63, 587.51, 435.66, 590.45, 425.37, 600.01, 420.95, 610.3, 409.92, 615.45, 395.95, 618.39, 384.92, 621.33, 365.07, 625.74, 351.83, 626.48, 337.86, 619.86, 324.63, 616.18, 312.86, 612.51, 301.1, 607.36, 289.33, 600.01, 278.3, 591.92, 267.27, 586.03, 253.3, 580.89, 240.8, 578.68, 224.62, 575.74, 209.91, 574.27, 197.41, 573.53, 193.0, 584.56, 182.71, 592.65, 173.88, 601.48, 165.06, 611.77, 156.24, 619.12, 143.74, 622.07, 130.5, 622.07, 122.41, 612.51, 115.06, 603.68, 107.7, 594.12, 98.88, 586.77, 87.85, 578.68, 78.29, 568.39, 71.67, 557.36, 61.38, 541.18, 54.76, 531.62, 48.14, 520.59, 40.05, 511.77, 31.97, 502.21, 29.02, 488.97, 34.17, 472.06, 39.32, 459.56, 43.0, 447.06, 48.88, 430.88, 56.97, 409.56, 58.44, 394.11, 65.06, 377.2, 71.67, 358.82, 73.14, 344.11, 74.61, 331.61, 76.09, 318.38, 84.17, 298.52, 87.85, 277.2, 92.26, 261.02, 96.67, 249.99, 104.03, 241.17, 112.12, 227.2, 119.47, 214.69, 126.82, 205.14, 131.23, 194.84, 135.65, 184.55, 141.53, 174.25, 145.94, 163.22, 149.62, 150.72, 152.56, 138.22, 154.03, 126.46, 157.71, 113.95]]",472836.0,"[29.02, 78.66, 970.98, 577.97]",0
1934,001934.jpg,1,1,Unknown,partial,gray,dent,"[[549.55, 0.0, 489.18, 106.16, 588.03, 137.05, 419.99, 196.36, 298.91, 242.07, 67.86, 307.56, 319.91, 486.71, 448.41, 326.09, 578.14, 212.42, 690.58, 138.28, 805.48, 104.92, 915.45, 116.04, 896.92, 54.27, 806.72, 48.09, 623.86, 44.38, 702.93, 23.38, 725.41, 0.0]]",112149.0,"[67.86, 0.0, 847.59, 486.71]",0
1935,001935.jpg,1,1,side,partial,silver,dent,"[[452.09, 137.5, 433.82, 144.65, 419.52, 151.8, 406.02, 161.33, 394.1, 171.66, 383.77, 185.96, 379.8, 199.46, 379.01, 211.38, 384.57, 222.5, 398.87, 232.83, 409.99, 239.98, 428.26, 254.28, 441.77, 263.81, 456.07, 275.73, 467.19, 283.67, 483.08, 292.41, 497.38, 297.18, 514.06, 303.53, 525.18, 308.3, 539.48, 312.27, 556.17, 314.66, 568.88, 317.04, 583.97, 320.22, 602.24, 321.81, 616.54, 322.6, 631.64, 322.6, 645.14, 323.39, 662.62, 323.39, 675.33, 323.39, 696.78, 323.39, 713.47, 323.39, 726.97, 323.39, 739.68, 323.39, 752.39, 323.39, 765.1, 323.39, 781.79, 323.39, 800.06, 323.39, 812.77, 323.39, 827.07, 323.39, 840.58, 322.6, 858.05, 320.22, 870.76, 314.66, 885.86, 305.92, 896.98, 298.77, 908.1, 290.82, 921.61, 271.76, 928.76, 259.84, 932.73, 247.92, 935.11, 236.01, 933.53, 220.91, 923.2, 207.41, 912.87, 200.26, 903.34, 192.31, 893.01, 184.37, 883.48, 176.42, 870.76, 172.45, 852.49, 169.27, 834.22, 167.68, 820.72, 167.68, 808.0, 167.68, 791.32, 167.68, 777.82, 167.68, 753.98, 166.89, 738.09, 165.3, 716.64, 163.71, 701.55, 161.33, 684.87, 158.15, 672.95, 156.56, 659.44, 154.97, 645.94, 154.18, 626.87, 151.8, 612.57, 150.21, 591.92, 149.41, 579.2, 148.62, 556.96, 147.03, 528.36, 146.23, 506.91, 143.85, 475.93, 139.88]]",79490.0,"[379.01, 137.5, 556.1, 185.89]",0
1936,001936.jpg,3,2,side,partial,silver,scratch,"[[506.35, 389.53, 484.98, 396.65, 456.49, 399.5, 420.87, 399.5, 399.5, 396.65, 371.01, 392.38, 348.21, 388.1, 325.42, 383.83, 301.2, 390.95, 295.5, 422.3, 296.93, 445.09, 296.93, 469.31, 298.35, 494.95, 302.63, 517.75, 301.2, 539.12, 316.87, 561.91, 351.06, 580.43, 372.43, 596.1, 395.23, 617.47, 433.69, 627.44, 457.91, 637.42, 484.98, 644.54, 517.75, 650.24, 554.79, 655.94, 581.86, 657.36, 610.35, 657.36, 638.84, 657.36, 664.49, 663.06, 670.93, 667.0, 753.0, 667.0, 758.51, 663.06, 742.84, 631.72, 724.32, 620.32, 705.8, 606.07, 688.7, 588.98, 665.91, 570.46, 647.39, 553.36, 624.6, 531.99, 604.65, 500.65, 588.98, 476.43, 581.86, 452.21, 577.58, 426.57, 574.73, 405.2, 570.46, 383.83, 551.94, 369.58]]",81403.0,"[295.5, 369.58, 463.01, 297.42]",0
1937,001937.jpg,1,1,side,partial,silver,dent,"[[204.23, 96.18, 192.31, 100.95, 179.6, 104.92, 167.68, 112.07, 157.36, 119.22, 141.47, 131.93, 129.55, 139.08, 119.22, 148.62, 111.28, 159.74, 102.54, 170.86, 93.01, 178.81, 83.47, 187.55, 82.68, 201.05, 96.98, 202.64, 110.48, 203.43, 121.61, 195.49, 132.73, 185.96, 140.67, 176.42, 147.82, 166.1, 156.56, 155.77, 166.1, 144.65, 177.22, 139.08, 189.93, 137.5, 202.64, 137.5, 215.35, 135.91, 228.86, 135.91, 240.77, 133.52, 251.89, 126.37, 258.25, 116.05, 260.63, 103.33, 266.19, 91.42, 271.76, 79.5, 270.96, 66.79, 257.46, 66.79, 234.42, 80.3, 224.88, 89.03]]",7556.0,"[82.68, 66.79, 189.08, 136.64]",0
1938,001938.jpg,2,2,side,partial,silver,scratch,"[[283.83, 639.42, 459.4, 675.97, 439.54, 688.68, 277.48, 654.52]]",2812.0,"[277.48, 639.42, 181.92, 49.26]",0
1939,001939.jpg,1,1,side,partial,silver,dent,"[[398.07, 96.98, 390.13, 108.1, 379.8, 119.22, 369.47, 135.11, 364.71, 154.18, 364.71, 170.07, 365.5, 182.78, 366.29, 194.69, 366.29, 211.38, 367.09, 231.24, 367.09, 245.54, 368.68, 268.58, 371.86, 292.41, 375.03, 307.51, 377.42, 320.22, 380.59, 334.52, 384.57, 350.41, 386.16, 364.71, 386.95, 378.21, 386.95, 390.92, 386.95, 406.02, 386.95, 419.52, 386.95, 433.82, 385.36, 446.53, 385.36, 460.83, 388.54, 476.72, 394.1, 487.84, 402.04, 499.76, 413.17, 492.61, 413.17, 479.9, 409.99, 462.42, 413.17, 450.51, 426.67, 450.51, 440.18, 450.51, 452.89, 452.89, 467.19, 453.68, 483.87, 453.68, 497.38, 453.68, 509.29, 454.48, 522.0, 455.27, 533.92, 456.07, 547.43, 456.07, 560.14, 448.12, 570.47, 433.82, 577.62, 422.7, 583.97, 412.37, 592.71, 402.04, 599.86, 391.72, 607.01, 373.44, 611.78, 355.97, 617.34, 327.37, 618.93, 313.07, 619.72, 299.56, 619.72, 284.47, 622.1, 265.4, 623.69, 253.48, 625.28, 239.98, 627.67, 227.27, 628.46, 212.17, 628.46, 196.28, 628.46, 181.19, 622.9, 168.48, 611.78, 159.74, 601.45, 151.8, 591.12, 144.65, 580.79, 136.7, 569.67, 128.76, 558.55, 123.2, 547.43, 116.84, 535.51, 112.87, 523.59, 109.69, 511.68, 106.51, 491.02, 104.13, 476.72, 102.54, 462.42, 102.54, 448.92, 102.54, 436.21, 101.75, 422.7, 101.75]]",80987.0,"[364.71, 96.98, 263.75, 402.78]",0
1940,001940.jpg,1,1,side,partial,black,dent,"[[0.0, 321.04, 0.06, 321.01, 28.66, 306.71, 48.52, 297.18, 62.82, 289.23, 79.5, 280.49, 93.01, 274.93, 106.51, 273.34, 121.61, 271.76, 143.85, 270.96, 163.71, 270.17, 183.57, 268.58, 202.64, 266.99, 216.14, 265.4, 236.01, 265.4, 249.51, 263.81, 267.78, 261.43, 286.06, 260.63, 305.12, 259.04, 321.81, 257.46, 334.52, 255.87, 348.82, 255.07, 365.5, 255.07, 384.57, 255.07, 400.46, 255.07, 414.76, 255.07, 434.62, 255.07, 452.89, 255.07, 494.99, 255.07, 509.29, 255.07, 523.59, 255.07, 536.3, 255.07, 550.6, 255.87, 564.9, 255.87, 578.41, 256.66, 590.33, 257.46, 604.63, 259.04, 623.69, 261.43, 637.99, 263.02, 653.09, 263.81, 665.8, 263.81, 677.72, 264.61, 691.22, 266.99, 703.14, 267.78, 717.44, 270.17, 727.77, 282.08, 732.53, 296.38, 732.53, 309.09, 726.97, 328.16, 716.64, 345.64, 708.7, 357.56, 700.75, 367.88, 692.81, 378.21, 682.48, 388.54, 668.18, 394.89, 655.47, 397.28, 641.17, 398.87, 625.28, 400.46, 603.83, 401.25, 567.29, 402.04, 552.19, 402.84, 537.89, 402.84, 524.39, 403.63, 509.29, 405.22, 493.41, 408.4, 480.69, 413.17, 466.39, 417.14, 453.68, 422.7, 444.15, 430.64, 440.97, 443.36, 440.18, 460.04, 437.79, 471.96, 437.0, 486.26, 437.0, 498.97, 437.0, 514.85, 440.18, 532.33, 443.36, 545.84, 445.74, 557.75, 448.92, 570.47, 452.89, 583.97, 454.48, 596.68, 443.36, 602.24, 428.26, 600.65, 410.78, 597.48, 392.51, 595.89, 375.83, 593.5, 345.64, 590.33, 317.83, 587.15, 286.06, 583.97, 266.99, 583.18, 243.16, 578.41, 233.62, 570.47, 228.86, 549.81, 228.86, 519.62, 224.88, 494.2, 222.5, 478.31, 220.12, 464.81, 211.38, 452.09, 184.37, 430.64, 165.3, 413.96, 154.97, 406.81, 134.32, 397.28, 99.36, 392.51, 57.26, 387.74, 20.71, 385.36, 0.0, 383.39]]",138939.0,"[0.0, 255.07, 732.53, 347.17]",0
1941,001941.jpg,2,1,side,partial,silver,dent,"[[334.65, 161.93, 587.87, 117.33, 638.65, 219.57, 330.54, 231.93]]",24838.0,"[330.54, 117.33, 308.11, 114.6]",0
1942,001942.jpg,3,2,Unknown,partial,red,scratch,"[[896.66, 31.55, 706.58, 64.49, 624.24, 84.39, 661.98, 120.76, 551.5, 146.15, 440.33, 181.83, 375.14, 212.71, 178.2, 238.1, 294.85, 235.36, 358.67, 230.55, 445.13, 223.69, 535.03, 213.4, 697.66, 170.17, 607.08, 313.59, 628.35, 306.04, 742.26, 219.57, 764.22, 175.66, 788.24, 139.97, 767.65, 101.55, 833.53, 67.24, 898.72, 43.9]]",40694.0,"[178.2, 31.55, 720.52, 282.04]",0
1943,001943.jpg,1,1,Unknown,partial,red,dent,"[[393.3, 557.75, 394.1, 572.05, 394.89, 587.94, 394.89, 605.42, 394.89, 618.13, 394.1, 647.53, 412.37, 655.47, 435.41, 657.06, 453.68, 654.68, 467.19, 654.68, 480.69, 654.68, 494.2, 654.68, 506.91, 654.68, 522.0, 653.09, 533.92, 651.5, 550.6, 650.7, 563.32, 647.53, 574.44, 641.97, 585.56, 634.82, 599.07, 625.28, 608.6, 615.75, 618.13, 606.22, 624.49, 594.3, 627.67, 580.0, 619.72, 568.88, 605.42, 565.7, 593.5, 564.11, 580.0, 564.11, 563.32, 562.52, 550.6, 560.93, 537.1, 560.14, 522.0, 558.55, 507.71, 557.75, 475.93, 554.58, 462.42, 552.99, 448.12, 552.99, 432.23, 552.99, 420.32, 551.4]]",20257.0,"[393.3, 551.4, 234.37, 105.66]",0
1944,001944.jpg,1,1,side,partial,red,dent,"[[464.01, 27.07, 461.63, 38.98, 460.04, 54.87, 457.66, 69.97, 454.48, 82.68, 452.09, 96.98, 449.71, 114.46, 449.71, 130.35, 448.92, 143.06, 446.53, 156.56, 442.56, 170.86, 437.0, 182.78, 431.44, 195.49, 425.88, 207.41, 422.7, 220.12, 414.76, 247.92, 413.17, 259.84, 410.78, 273.34, 408.4, 286.85, 404.43, 301.15, 399.66, 313.07, 394.89, 328.16, 391.72, 342.46, 390.13, 354.38, 388.54, 366.29, 387.74, 379.01, 387.74, 394.89, 389.33, 409.19, 390.92, 423.49, 393.31, 440.18, 394.89, 456.07, 394.89, 471.96, 397.28, 487.05, 398.87, 500.56, 402.04, 512.47, 409.99, 524.39, 417.14, 535.51, 429.06, 544.25, 443.36, 551.4, 455.27, 555.37, 464.01, 564.9, 470.37, 576.03, 475.13, 588.74, 484.67, 597.48, 497.38, 597.48, 506.91, 589.53, 510.09, 577.62, 510.09, 564.9, 510.09, 552.19, 510.88, 538.69, 511.68, 525.98, 514.85, 513.27, 517.24, 494.99, 519.62, 474.34, 519.62, 460.83, 519.62, 446.53, 519.62, 431.44, 517.24, 413.96, 516.44, 401.25, 514.06, 387.74, 512.47, 375.83, 510.88, 363.12, 508.5, 350.41, 504.53, 336.9, 499.76, 324.98, 497.38, 313.07, 496.58, 300.36, 496.58, 283.67, 498.17, 270.96, 502.94, 254.28, 505.32, 242.36, 510.09, 224.88, 511.68, 212.17, 514.06, 197.87, 515.65, 185.96, 517.24, 171.66, 517.24, 156.56, 518.03, 144.65, 518.83, 132.73, 521.21, 117.63, 522.8, 105.72, 524.39, 93.8, 525.18, 81.88, 525.98, 69.97, 520.42, 58.05, 515.65, 46.13, 506.91, 36.6, 495.79, 31.04, 485.46, 24.68]]",51457.0,"[387.74, 24.68, 138.24, 572.8]",0
1945,001945.jpg,1,1,side,partial,red,dent,"[[476.97, 0.0, 464.81, 12.77, 449.71, 26.27, 411.58, 65.2, 399.66, 79.5, 390.13, 93.8, 379.01, 107.31, 364.71, 125.58, 357.56, 135.91, 346.43, 149.41, 336.11, 165.3, 328.16, 178.81, 321.81, 191.52, 314.66, 206.61, 309.09, 217.73, 303.53, 229.65, 297.18, 239.98, 290.03, 254.28, 284.47, 268.58, 270.17, 294.0, 261.43, 306.71, 254.28, 321.01, 243.95, 340.87, 237.59, 351.99, 228.86, 366.29, 222.5, 379.8, 212.17, 398.07, 205.82, 413.96, 202.64, 428.26, 215.35, 433.82, 229.65, 429.85, 241.57, 423.49, 254.28, 413.17, 262.22, 403.63, 270.17, 392.51, 276.52, 381.39, 285.26, 369.47, 291.62, 359.14, 296.38, 345.64, 300.36, 332.93, 306.71, 321.81, 313.86, 309.89, 322.6, 296.38, 330.54, 286.06, 337.69, 274.93, 346.43, 261.43, 353.58, 250.31, 361.53, 237.59, 369.47, 225.68, 376.62, 213.76, 385.36, 203.43, 394.1, 192.31, 402.84, 181.19, 531.62, 0.0]]",27413.0,"[202.64, 0.0, 328.98, 433.82]",0
1946,001946.jpg,2,2,front,partial,gray,scratch,"[[543.73, 0.0, 399.03, 199.54, 307.66, 338.57, 230.6, 470.45, 171.02, 584.85, 181.35, 593.58, 309.25, 365.58, 402.2, 235.29, 503.89, 88.32, 567.94, 0.0]]",12999.0,"[171.02, 0.0, 396.92, 593.58]",0
1947,001947.jpg,8,2,Unknown,partial,silver,scratch,"[[1000.0, 245.35, 844.71, 265.48, 623.85, 325.06, 491.18, 344.13, 428.42, 429.13, 294.95, 410.86, 298.13, 429.13, 433.98, 452.17, 553.94, 381.47, 712.83, 324.27, 884.43, 282.96, 1000.0, 266.38]]",21522.0,"[294.95, 245.35, 705.05, 206.82]",0
1948,001948.jpg,7,4,front,partial,silver,glass shatter,"[[0.0, 17.97, 18.72, 23.17, 34.3, 32.07, 43.2, 49.87, 52.1, 72.12, 55.43, 89.92, 57.66, 107.72, 61.0, 128.85, 63.22, 148.88, 67.67, 165.57, 73.23, 185.59, 78.79, 203.39, 79.91, 221.19, 79.91, 243.44, 79.91, 266.8, 77.68, 286.82, 74.35, 311.3, 68.78, 333.55, 64.33, 350.23, 57.66, 365.81, 42.08, 389.17, 16.5, 410.3, 0.92, 419.2, 0.0, 419.63]]",24375.0,"[0.0, 17.97, 79.91, 401.66]",0
1949,001949.jpg,4,1,Unknown,partial,orange,dent,"[[419.3, 266.49, 420.84, 392.41, 410.03, 382.37, 402.22, 370.01, 393.8, 361.51, 388.39, 350.7, 384.53, 337.56, 382.99, 325.2, 382.21, 311.3, 382.21, 298.16, 381.44, 285.8, 381.44, 273.44, 390.71, 264.17]]",3879.0,"[381.44, 264.17, 39.4, 128.24]",0
